고시원 이름,평수,총 방 갯수,총 욕실 갯수,주차 공간,보증금,월 임대료,관리비,매물 총액,인근 지하철,인근 대학교,보증금 전처리,매물 총액 전처리,방 갯수 전처리,월 임대료 전처리,관리비 전처리
서울 구로구 구로동,166.65, 27 개, 9 개,불가 대,5천 만원,360, 없음 ,1억,-선택사항- ,-선택사항-     ,5000,10000,27,360,0
서울 동대문구 장안동,400, 37 개, 37 개,불가 대,7천 만원,470, 없음 ,3억,-선택사항- ,-선택사항-     ,7000,30000,37,470,0
서울 동작구 상도로,227.21, 39 개, 27 개,불가 대,6000 만원,550, 없음 ,2억,-선택사항- ,-선택사항-     ,6000,20000,39,550,0
서울 강남구 양재대로,188.64, 19 개, 19 개,불가 대,5000 만원,352, 없음 ,2억,-선택사항- ,-선택사항-     ,5000,20000,19,352,0
서울 강남구 00동,고시원 ,  개,  개,00 대,5000 만원,500,0,21000,-선택사항- ,-선택사항-     ,5000,21000,0,500,0
서울 종로구 00동,428.64, 40 개, 40 개,1 대,5000 만원,520, 별도 ,3억5천,-선택사항- ,-선택사항-     ,5000,35000,40,520,0
서울 구로구 00동,약150평 ,  개,  개,00 대,5000 만원,340,70,27000,-선택사항- ,-선택사항-     ,5000,27000,0,340,70
서울 서대문구 00동,약150평 ,  개,  개,00 대,8000 만원,670,0,24500,-선택사항- ,-선택사항-     ,8000,24500,0,670,0
서울 구로구 00동,약 100평 ,  개,  개,00 대,5000 만원,360,0,7500,-선택사항- ,-선택사항-     ,5000,7500,0,360,0
서울 강동구 00동,120평 ,  개,  개,00 대,5000 만원,550,0,31000,-선택사항- ,-선택사항-     ,5000,31000,0,550,0
서울 중랑구 00동,약150평 ,  개,  개,00 대,3000 만원,320,0,21000,-선택사항- ,-선택사항-     ,3000,21000,0,320,0
서울 강남구 00동,약150평 ,  개,  개,00 대,7000 만원,800,0,36000,-선택사항- ,-선택사항-     ,7000,36000,0,800,0
서울 종로구 00동,940, 75 개, 75 개,00 대,1억 만원,890,130,4억5천,-선택사항- ,-선택사항-     ,10000,45000,75,890,130
서울 구로구 00동,562, 67 개, 40 개,00 대,6천 만원,600,60,2억6천,-선택사항- ,-선택사항-     ,6000,26000,67,600,60
서울 동작구 00동,270,  개,  개,00 대,4000 만원,490, 사용량에 따라 부과 ,2억4000,-선택사항- ,-선택사항-     ,4000,24000,0,490,0
서울 관악구 00동,500,  개,  개,00 대,3500 만원,350, 없음 ,1억7000,-선택사항- ,-선택사항-     ,3500,17000,0,350,0
서울 강동구 길동,332.58, 42 개, 8 개,1 대,3천 만원,377, 없음 ,8천,-선택사항- ,-선택사항-     ,3000,8000,42,377,0
서울 동작구 00동,236, 30 개,  개,00 대,5000 만원,300,0,35000,-선택사항- ,-선택사항-     ,5000,35000,30,300,0
서울 영등포구 00동,400,  개,  개,00 대,7000 만원,360, 사용량에 따라 부과 ,1억6000,-선택사항- ,-선택사항-     ,7000,16000,0,360,0
서울 동작구 노량진동,122.5, 39 개, 39 개,X 대,5천 만원,460, 없음 ,2억7천,-선택사항- ,-선택사항-     ,5000,27000,39,460,0
서울 중구 00동,500, 50 개,  개,00 대,5000 만원,460, 별도 ,3억7000,-선택사항- ,-선택사항-     ,5000,37000,50,460,0
서울 동작구 00동,217.32, 33 개, 4 개,00 대,3000 만원,200, 없음 ,6000,-선택사항- ,-선택사항-     ,3000,6000,33,200,0
서울 성북구 00동,223.65, 30 개,  개,00 대,4000 만원,220, 30만원 ,18000,-선택사항- ,-선택사항-     ,4000,18000,30,220,30
서울 송파구 00동,286.8,  개,  개,00 대,9000 만원,470,0,17000,-선택사항- ,-선택사항-     ,9000,17000,0,470,0
서울 강남구 도곡동,203.85, 19 개, 19 개,00 대,5000 만원,325,0,2억,-선택사항- ,-선택사항-     ,5000,20000,19,325,0
서울 용산구 00동,663.72, 상담 개,  개,00 대,5000 만원,750,0,11000,-선택사항- ,-선택사항-     ,5000,11000,0,750,0
서울 도봉구 00동,330, 17 개, 17 개,00 대,3000 만원,240,0,1억6000,-선택사항- ,-선택사항-     ,3000,16000,17,240,0
서울 강남구 대치동,505.95, 34 개, 4 개,00 대,4000 만원,293,0,2억9천,-선택사항- ,-선택사항-     ,4000,29000,34,293,0
서울 노원구 00동,270, 32 개, 0 개,00 대,4500 만원,240,0,,-선택사항- ,-선택사항-     ,4500,0,32,240,0
서울 강남구 00동,100, 33 개,  개,00 대,7000 만원,600,0,24000,-선택사항- ,-선택사항-     ,7000,24000,33,600,0
서울 서대문구 00동,120, 42 개,  개,00 대,5000 만원,450,0,28000,-선택사항- ,-선택사항-     ,5000,28000,42,450,0
서울 동작구 00동,381, 54 개, 25 개,00 대,9000 만원,515,0,35000,-선택사항- ,-선택사항-     ,9000,35000,54,515,0
서울 서대문구 00동,374.34,  개,  개,00 대, 만원,220,0,합,-선택사항- ,-선택사항-     ,0,0,0,220,0
서울 강동구 00동,390, 35 개, 35 개,1 대,5000 만원,580,0,25000,-선택사항- ,-선택사항-     ,5000,25000,35,580,0
서울 중구 00동,500, 45 개, 44 개,1 대,4000 만원,450,20,35000,-선택사항- ,-선택사항-     ,4000,35000,45,450,20
서울 영등포구 00동,264.52, 34 개, 30 개,00 대,7천 만원,450, 사용량에따라 ,1억6천,-선택사항- ,-선택사항-     ,7000,16000,34,450,0
서울 서초구 서초동,425.84, 43 개, 43 개,불가 대,9000 만원,820, 없음 ,1억8천,-선택사항- ,-선택사항-     ,9000,18000,43,820,0
서울 동대문구 이문동,210.31, 31 개, 2 개,불가 대,3000 만원,262, 없음 ,1억,-선택사항- ,-선택사항-     ,3000,10000,31,262,0
서울 송파구 백제고분로,312.73, 30 개, 30 개,불가 대,5000 만원,400, 없음 ,3억2천,-선택사항- ,-선택사항-     ,5000,32000,30,400,0
서울 관악구 남부순환로,488, 44 개, 44 개,1 대,7000 만원,660, 없음 ,3억2천,-선택사항- ,-선택사항-     ,7000,32000,44,660,0
서울 종로구 삼일대로,407, 43 개, 43 개,불가 대,5000 만원,680, 없음` ,3억4천,-선택사항- ,-선택사항-     ,5000,34000,43,680,0
서울 강동구 00동,600,  개,  개,00 대,5000 만원,330, 사용량에 따라 부과 ,1억3000,-선택사항- ,-선택사항-     ,5000,13000,0,330,0
서울 강동구 00동,464,  개,  개,00 대,5000 만원,605, 사용량에 따라 부과 ,3억1000,-선택사항- ,-선택사항-     ,5000,31000,0,605,0
서울 동대문구 00동,고시원 ,  개,  개,00 대,9000 만원,580,0,20000,-선택사항- ,-선택사항-     ,9000,20000,0,580,0
서울 구로구 00동,390, 42 개,  개,00 대,4000 만원,380,0,19000,-선택사항- ,-선택사항-     ,4000,19000,42,380,0
서울 광진구 00동,420, 37 개,  개,00 대,3000 만원,430,0,16000,-선택사항- ,-선택사항-     ,3000,16000,37,430,0
서울 강동구 00동,450, 46 개,  개,00 대,6000 만원,350,0,19000,-선택사항- ,-선택사항-     ,6000,19000,46,350,0
서울 송파구 00동,390, 38 개,  개,00 대,5000 만원,420,0,19000,-선택사항- ,-선택사항-     ,5000,19000,38,420,0
서울 강남구 도곡역,300, 40 개, 0 개,1 대,3500 만원,290,30,8천,-선택사항- ,-선택사항-     ,3500,8000,40,290,30
서울 종로구 종로동,390, 55 개, 33 개,1 대,7천 만원,590,40,권리금8천,-선택사항- ,-선택사항-     ,7000,8000,55,590,40
서울 종로구 종로동,440, 50 개, 50 개,1 대,6천 만원,640,40,합3억,-선택사항- ,-선택사항-     ,6000,30000,50,640,40
서울 서초구 00,290.3.5 , 29 개,  개,1 대,5000 만원,500, 별도 ,1억2천,-선택사항- ,-선택사항-     ,5000,12000,29,500,0
서울 관악구 신림동,302.95, 37 개, 10 개,00 대,8000 만원,363,0,1억7천,-선택사항- ,-선택사항-     ,8000,17000,37,363,0
서울 마포구 00,543.28, 54 개,  개,00 대,1억5천 만원,954, 별도 ,2억3천,-선택사항- ,-선택사항-     ,15000,23000,54,954,0
서울 송파구 00동,90평 , 39 개,  개,00 대,2000 만원,295,0,10000,-선택사항- ,-선택사항-     ,2000,10000,39,295,0
서울 서초구 서초동,404.23, 50 개, 27 개,00 대,8500 만원,520, 별도 ,2억3천,-선택사항- ,-선택사항-     ,8500,23000,50,520,0
서울 송파구 송파동,300, 40 개, 0 개,1 대,2천 만원,290,30,합9천,-선택사항- ,-선택사항-     ,2000,9000,40,290,30
서울 양천구 목동,310.5, 34 개, 25 개,5 대,9천 만원,360, 100만원 ,2억,-선택사항- ,-선택사항-     ,9000,20000,34,360,100
서울 영등포구 영등포동,194.19, 39 개, 38 개,1 대,1억 만원,665, 포함 ,1억7천,-선택사항- ,-선택사항-     ,10000,17000,39,665,0
서울 관악구 신림동,240.85, 27 개, 16 개,X 대,4천 만원,245, 45만원 ,1억5천,-선택사항- ,-선택사항-     ,4000,15000,27,245,45
서울 중랑구 00동,* ,  개,  개,00 대, 만원,320,0,10000,-선택사항- ,-선택사항-     ,0,10000,0,320,0
서울 종로구 00동,* ,  개,  개,00 대, 만원,370,0,19000,-선택사항- ,-선택사항-     ,0,19000,0,370,0
서울 동대문구 00동,* ,  개,  개,00 대, 만원, * ,0,20000,-선택사항- ,-선택사항-     ,0,20000,0,0,0
서울 동대문구 00동,535, 61 개,  개,00 대, 만원,738,0,1억5천,-선택사항- ,-선택사항-     ,0,15000,61,738,0
서울 양천구 00동,80평 , 42 개, 4 개,노 대,3500 만원,330, 15만원 ,11000,5호선 목동역,-선택사항-     ,3500,11000,42,330,15
서울 서대문구 창천동,238.78, 37 개, 37 개,00 대,3600 만원,495, 없음 ,2억,-선택사항- ,-선택사항-     ,3600,20000,37,495,0
서울 동작구 00동,217,  개,  개,00 대, 만원,200,0,6천,-선택사항- ,-선택사항-     ,0,6000,0,200,0
서울 동작구 노량진동,96.17, 36 개, 36 개,X 대,8천 만원,450, 없음 ,2억5천,-선택사항- ,-선택사항-     ,8000,25000,36,450,0
서울 강남구 00동,100평 , 39 개, 38 개,노 대,9000 만원,524, 노 ,35000,2호선 강남역,-선택사항-     ,9000,35000,39,524,0
서울 영등포구 00동,299.53, 상담 개,  개,00 대,4000 만원,420,0,22000,-선택사항- ,-선택사항-     ,4000,22000,0,420,0
서울 서초구 00동,302.4, 34 개, 27 개,없음 대,5000 만원,422, 포함 ,2억4천,-선택사항- ,-선택사항-     ,5000,24000,34,422,0
서울 동작구 00동,376.86, 상담 개,  개,00 대,4000 만원,500,0,21000,-선택사항- ,-선택사항-     ,4000,21000,0,500,0
서울 동대문구 00동,295.2, 37 개, 13 개,2 대,4000 만원,360,60,12500,-선택사항- ,-선택사항-     ,4000,12500,37,360,60
서울 동대문구 00동,295.2, 37 개, 13 개,2 대,4000 만원,360,60,12500,-선택사항- ,-선택사항-     ,4000,12500,37,360,60
서울 동대문구 00동,342.54, 40 개, 2 개,없음 대,3200 만원,340, 포함 ,1억1천,-선택사항- ,-선택사항-     ,3200,11000,40,340,0
서울 관악구 신림동,227.11, 35 개, 5 개,00 대,5000 만원,330,0,1억7천,-선택사항- ,-선택사항-     ,5000,17000,35,330,0
서울 동대문구 00동,342,  개,  개,00 대,3200 만원,400, 사용량에 따라 부과 ,1억,-선택사항- ,-선택사항-     ,3200,10000,0,400,0
서울 관악구 00동,350, 47 개,  개,00 대,3천 만원,320,30,1억6천5백,-선택사항- ,-선택사항-     ,3000,16500,47,320,30
서울 동대문구 00동,370, 38 개, 38 개,00 대,5천 만원,470,30,3억,-선택사항- ,-선택사항-     ,5000,30000,38,470,30
서울 영등포구 00동,462, 40 개, 40 개,3 대,5천 만원,420,30,4억,-선택사항- ,-선택사항-     ,5000,40000,40,420,30
서울 동작구 00동,328, 35 개, 35 개,00 대,1억5천 만원,470,30,3억2천,-선택사항- ,-선택사항-     ,15000,32000,35,470,30
서울 구로구 00동,294, 29 개, 29 개,00 대,4천 만원,300,0,2억6천,-선택사항- ,-선택사항-     ,4000,26000,29,300,0
서울 서대문구 00동,120, 42 개,  개,00 대,5000 만원,450,0,28000,-선택사항- ,-선택사항-     ,5000,28000,42,450,0
서울 강남구 00동,100, 34 개,  개,00 대,7000 만원,600,0,24000,-선택사항- ,-선택사항-     ,7000,24000,34,600,0
서울 관악구 00동,380, 47 개, 18 개,00 대,3500 만원,350,0,1억6500,-선택사항- ,-선택사항-     ,3500,16500,47,350,0
서울 중구 00동,400, 55 개, 35 개,00 대,7000 만원,620,0,1억5000,-선택사항- ,-선택사항-     ,7000,15000,55,620,0
서울 동작구 00동,420, 36 개, 36 개,00 대,5000 만원,400,0,2억3000,-선택사항- ,-선택사항-     ,5000,23000,36,400,0
서울 영등포구 00동,360, 40 개, 20 개,00 대,5000 만원,400,0,1억5500,-선택사항- ,-선택사항-     ,5000,15500,40,400,0
서울 구로구 00동,280, 24 개,  개,00 대,2000 만원,150,0,2300,-선택사항- ,-선택사항-     ,2000,2300,24,150,0
서울 동작구 00동,381.76, 54 개, 29 개,없음 대,9000 만원,515, 없음 ,36000,-선택사항- ,-선택사항-     ,9000,36000,54,515,0
서울 동대문구 00동,210.31, 31 개, 4 개,00 대,3천 만원,240, 없음 ,1억,-선택사항- ,-선택사항-     ,3000,10000,31,240,0
서울 서초구 서초동,425.84, 43 개, 43 개,불가 대,9000 만원,820, 없음 ,1억8천,-선택사항- ,-선택사항-     ,9000,18000,43,820,0
서울 종로구 삼일대로,407, 43 개, 43 개,불가 대,5000 만원,640, 없음 ,3억4천,-선택사항- ,-선택사항-     ,5000,34000,43,640,0
서울 동대문구 00동,340, 31 개, 31 개,1 대,3000 만원,310,0,2억,-선택사항- ,-선택사항-     ,3000,20000,31,310,0
서울 동작구 00동,217, 33 개,  개,00 대,3천 만원,200,0,6천,-선택사항- ,-선택사항-     ,3000,6000,33,200,0
서울 종로구 00동,250, 36 개,  개,00 대,8천 만원,520, 없음 ,1억8천,-선택사항- ,-선택사항-     ,8000,18000,36,520,0
서울 동대문구 제기동,410, 39 개, 39 개,1 대,5천 만원,470,30,합3억,-선택사항- ,-선택사항-     ,5000,30000,39,470,30
서울 구로구 구로동,440, 42 개, 42 개,1 대,5천 만원,520,30,합3억2천,-선택사항- ,-선택사항-     ,5000,32000,42,520,30
서울 강남구 도곡역,300, 40 개, 0 개,1 대,3500 만원,295,30,합8천,-선택사항- ,-선택사항-     ,3500,8000,40,295,30
서울 성동구 한양대역,440, 40 개, 40 개,1 대,4천 만원,470,66,합3억4천,-선택사항- ,-선택사항-     ,4000,34000,40,470,66
서울 구로구 00동, 110평 , 45 개, 34 개,노 대,9000 만원,650, 노 ,28000,1호선 노량진역,-선택사항-     ,9000,28000,45,650,0
서울 성북구 00동,85평 ,  개,  개,00 대,4000 만원,220,0,9000,-선택사항- ,-선택사항-     ,4000,9000,0,220,0
서울 서초구 00동,181, 31 개, 31 개,00 대,6000 만원,500, 없음 ,17000,-선택사항- ,-선택사항-     ,6000,17000,31,500,0
서울 송파구 00동,302, 40 개, 19 개,00 대,6000 만원,484,120,21000,-선택사항- ,-선택사항-     ,6000,21000,40,484,120
서울 영등포구 00동,268.8, 31 개, 24 개,없음 대,4000 만원,280,35,22000,-선택사항- ,-선택사항-     ,4000,22000,31,280,35
서울 성북구 00동,223.65, 28 개, 17 개,없음 대,4000 만원,200, 없음 ,18000,-선택사항- ,-선택사항-     ,4000,18000,28,200,0
서울 동작구 00동,217.32, 33 개, 2 개,없음 대,3000 만원,200, 없음 ,6000,-선택사항- ,-선택사항-     ,3000,6000,33,200,0
서울 종로구 00동,377.13, 44 개, 44 개,없음 대,6000 만원,660, 없음 ,3억7천,-선택사항- ,-선택사항-     ,6000,37000,44,660,0
서울 영등포구 당산동1가,249.9, 40 개, 2 개,00 대,3000 만원,240,10,1억1천,-선택사항- ,-선택사항-     ,3000,11000,40,240,10
서울 동작구 대방,393.12, 42 개, 25 개,00 대,7000 만원,430,7,2억5천,-선택사항- ,-선택사항-     ,7000,25000,42,430,7
서울 동작구 상도,217.32, 34 개, 4 개,00 대,3000 만원,200,0,6천,-선택사항- ,-선택사항-     ,3000,6000,34,200,0
서울 동작구 본동,372.11, 45 개, 4 개,00 대,5000 만원,330,0,1억2천,-선택사항- ,-선택사항-     ,5000,12000,45,330,0
서울 중구 00동,380, 42 개, 42 개,00 대,6천 만원,580,50,3억7천,-선택사항- ,-선택사항-     ,6000,37000,42,580,50
서울 중랑구 00동,298, 31 개, 31 개,00 대,4천 만원,300,0,2억,-선택사항- ,-선택사항-     ,4000,20000,31,300,0
서울 동대문구 00동,509, 44 개, 44 개,00 대,4천 만원,440,30,3억5천,-선택사항- ,-선택사항-     ,4000,35000,44,440,30
서울 성동구 00동,376, 40 개, 40 개,00 대,4천 만원,480,50,3억4천,-선택사항- ,-선택사항-     ,4000,34000,40,480,50
서울 동대문구 00동,370, 38 개, 38 개,00 대,5천 만원,470,30,3억,-선택사항- ,-선택사항-     ,5000,30000,38,470,30
서울 영등포구 00동,429, 42 개, 0 개,00 대,5000 만원,540,0,,-선택사항- ,-선택사항-     ,5000,0,42,540,0
서울 영등포구 00동,330, 39 개, 0 개,00 대,3500 만원,200,0,,-선택사항- ,-선택사항-     ,3500,0,39,200,0
서울 강남구 00동,100, 33 개,  개,00 대,7000 만원,600,0,24000,-선택사항- ,-선택사항-     ,7000,24000,33,600,0
서울 관악구 00동,360, 37 개, 0 개,00 대,5000 만원,440,0,2억,-선택사항- ,-선택사항-     ,5000,20000,37,440,0
서울 서대문구 00동,120, 42 개,  개,00 대,5000 만원,450,0,28000,-선택사항- ,-선택사항-     ,5000,28000,42,450,0
서울 중구 00동,500, 45 개, 44 개,1 대,4000 만원,450,20,35000,-선택사항- ,-선택사항-     ,4000,35000,45,450,20
서울 동대문구 00동,0,  개,  개,00 대,3000 만원,300,0,11000,-선택사항- ,-선택사항-     ,3000,11000,0,300,0
서울 성북구 00동,0,  개,  개,00 대, 만원,250,0,8000,-선택사항- ,-선택사항-     ,0,8000,0,250,0
서울 중구 00동,0,  개,  개,00 대,3000 만원,275,0,26000,-선택사항- ,-선택사항-     ,3000,26000,0,275,0
서울 송파구 오금로,302, 40 개, 19 개,불가 대,6000 만원,484,120,2억1천,-선택사항- ,-선택사항-     ,6000,21000,40,484,120
서울 동작구 노량진동,356.62, 48 개, 48 개,불가 대,9000 만원,630, 없음 ,3억,-선택사항- ,-선택사항-     ,9000,30000,48,630,0
서울 송파구 백제고분로,312.73, 30 개, 30 개,불가 대,5000 만원,400, 없음 ,3억2천,-선택사항- ,-선택사항-     ,5000,32000,30,400,0
서울 종로구 관훈동,282, 32 개, 32 개,불가 대,6000 만원,368,32,2억8천,-선택사항- ,-선택사항-     ,6000,28000,32,368,32
서울 송파구 송이로,391.22, 36 개, 36 개,불가 대,5000 만원,470,10,3억2천,-선택사항- ,-선택사항-     ,5000,32000,36,470,10
서울 서초구 00동,417,  개,  개,00 대, 만원,680,0,2억5천,-선택사항- ,-선택사항-     ,0,25000,0,680,0
서울 강서구 00동,50평 ,  개,  개,00 대,2000 만원,100,0,5500,-선택사항- ,-선택사항-     ,2000,5500,0,100,0
서울 광진구 00동,264, 36 개, 2 개,00 대,2500 만원,300, 무 ,7000,-선택사항- ,-선택사항-     ,2500,7000,36,300,0
서울 구로구 00동,390, 39 개,  개,00 대,5000 만원,430,0,19000,-선택사항- ,-선택사항-     ,5000,19000,39,430,0
